crm_db_version,entity_id,canonical_name,display_name,group_name,group_code,group_mapping_status,group_rule_id,counterparty_general_name,counterparty_registered_name,counterparty_category,counterparty_resource_list,related_projects_text,current_contact_points,next_target_project,entity_kind,primary_stakeholder_group_code,primary_stakeholder_type_code,primary_stakeholder_type_name,role_count,role_types,role_subtypes,source_systems,source_record_total,project_count_max,latest_base_date,owner_department,owner_manager,record_status,importance_level,relationship_status,interest_topics,key_requests,risk_notes,next_action,next_meeting_date,coverage_note
v0110,SH000672,이지스장기지분형일반사모부동산자투자신탁1-3호(자펀드)(Blind),이지스장기지분형일반사모부동산자투자신탁1-3호(자펀드)(Blind),이지스장기지분형일반사모부동산자투자신탁1-3호(자펀드)(Blind),1_3_blind,self,,이지스장기지분형일반사모부동산자투자신탁1-3호(자펀드)(Blind),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,상장리츠파트,박상훈,seeded,,,,,,,,
v0110,SH000673,이지스전문사모120호,이지스전문사모120호,이지스전문사모120호,120,self,,이지스전문사모120호,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트2,이상렬,seeded,,,,,,,,
v0110,SH000674,이지스전문사모121호,이지스전문사모121호,이지스전문사모121호,121,self,,이지스전문사모121호,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),기타,lender_snapshot,1,1,2025-11-30,자산관리1파트2,이상렬,seeded,,,,,,,,
v0110,SH000675,이지스전문투자형사모부동산투자신탁312호,이지스전문투자형사모부동산투자신탁312호,이지스전문투자형사모부동산투자신탁312호,312,self,,이지스전문투자형사모부동산투자신탁312호,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,개발관리실,최성현,seeded,,,,,,,,
v0110,SH000676,이지스전문투자형사모부동산투자신탁384호,이지스전문투자형사모부동산투자신탁384호,이지스전문투자형사모부동산투자신탁384호,384,self,,이지스전문투자형사모부동산투자신탁384호,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,라이프리빙파트,강수원,seeded,,,,,,,,
v0110,SH000677,이지스전문투자형사모부동산투자신탁제411호,이지스전문투자형사모부동산투자신탁제411호,이지스전문투자형사모부동산투자신탁제411호,411,self,,이지스전문투자형사모부동산투자신탁제411호,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000678,이지스제555호부동산일반사모투자회사,이지스제555호부동산일반사모투자회사,이지스제555호부동산일반사모투자회사,555,self,,이지스제555호부동산일반사모투자회사,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,"전략펀드운용1실,자산관리1파트1",이연주,seeded,,,,,,,,
v0110,SH000679,이지스케이엘아이피1사모부동산자투자회사,이지스케이엘아이피1사모부동산자투자회사,이지스케이엘아이피1사모부동산자투자회사,1,self,,이지스케이엘아이피1사모부동산자투자회사,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,"사업,물류솔루션실",황정호,seeded,,,,,,,,
v0110,SH000680,이지스해운대일반사모부동산투자신탁제1호,이지스해운대일반사모부동산투자신탁제1호,이지스해운대일반사모부동산투자신탁제1호,1,self,,이지스해운대일반사모부동산투자신탁제1호,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,라이프리빙파트,심동민,seeded,,,,,,,,
v0110,SH000681,이코노미쿠스,이코노미쿠스,이코노미쿠스,group,self,,이코노미쿠스,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,전략투자2파트,이주영,seeded,,,,,,,,
v0110,SH000682,인성저축은행,인성저축은행,인성저축은행,group,self,,인성저축은행,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,상호 저축은행 및 기타 저축기관 | 은행,"beneficiary_snapshot,lender_snapshot",5,1,2025-11-30,헤지펀드운용파트,김유진A,seeded,,,,,,,,
v0110,SH000683,인천도시공사,인천도시공사,인천도시공사,group,self,,인천도시공사,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,리빙매니지먼트,홍지훈,seeded,,,,,,,,
v0110,SH000684,인컴앤그로스 2-4-4호,인컴앤그로스 2-4-4호,인컴앤그로스 2-4-4호,2_4_4,self,,인컴앤그로스 2-4-4호,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,로지스틱스매니지먼트,오채은,seeded,,,,,,,,
v0110,SH000685,자이C&A,자이C&A,자이C&A,c_a,self,,자이C&A,자이씨앤에이(주),시공사,https://www.notion.so/33d8ced43c4780278be5dca49f1706cc,,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,0,,,,counterparty_seeded,,,,,,,,
v0110,SH000686,잠재 SI,잠재 SI,잠재 SI,si,self,,잠재 SI,,,,,,,role_placeholder,transaction_counterparty,buyer_seller,매수/매도인,1,매수/매도인,거래 상대방 일반,t5t_dashboard,1,2,2026-04-13,,,seeded,,,,,,,,
v0110,SH000688,장은혜,장은혜,장은혜,group,self,,장은혜,,,,,,,person,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,개인,beneficiary_snapshot,1,1,2025-11-30,사업,유미현,seeded,,,,,,,,
v0110,SH000689,장풍이노베이션,장풍이노베이션,장풍이노베이션,group,self,,장풍이노베이션,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,2,2,2025-11-30,업무수탁,박유진,seeded,,,,,,,,
v0110,SH000690,전문건설공제조합,전문건설공제조합,전문건설공제조합,group,self,,전문건설공제조합,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,공제회,beneficiary_snapshot,5,5,2025-11-30,글로벌펀드운용1,이진희,seeded,,,,,,,,
v0110,SH000691,전북은행,전북은행,전북은행,group,self,,전북은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,9,9,2025-11-30,자산관리3파트2,이경훈,seeded,,,,,,,,
v0110,SH000692,정림,정림,정림,group,self,,정림,(주)정림건축종합건축사사무소,설계사,https://www.notion.so/33d8ced43c478015bce5c5eac83ea73f,롯데백화점 분당점 리모델링; 안성 성은 물류센터,우형석,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,설계사,counterparty_seed,1,2,,,우형석,counterparty_seeded,,,,,,,,
v0110,SH000693,정석우(개인),정석우(개인),정석우(개인),group,self,,정석우(개인),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트2,이연정,seeded,,,,,,,,
v0110,SH000694,제이알디개발,제이알디개발,제이알디개발,group,self,,제이알디개발,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리3파트1,정준우,seeded,,,,,,,,
v0110,SH000695,제이앤파트너인베스트먼트,제이앤파트너인베스트먼트,제이앤파트너인베스트먼트,group,self,,제이앤파트너인베스트먼트,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트2,이연정,seeded,,,,,,,,
v0110,SH000696,제이에스티나,제이에스티나,제이에스티나,group,self,,제이에스티나,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,2,2,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000697,제이온클로버,제이온클로버,제이온클로버,group,self,,제이온클로버,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),대주 일반,lender_snapshot,1,1,2025-11-30,IOTA TF,한수정,seeded,,,,,,,,
v0110,SH000698,제이와이제이제팔차,제이와이제이제팔차,제이와이제이제팔차,group,self,,제이와이제이제팔차,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),유동화증권,lender_snapshot,1,1,2025-11-30,IOTA TF,한수정,seeded,,,,,,,,
v0110,SH000699,제이케이로지스,제이케이로지스,제이케이로지스,group,self,,제이케이로지스,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,"남사물류개발TF,자산관리",김재동,seeded,,,,,,,,
v0110,SH000700,제이티저축은행,제이티저축은행,제이티저축은행,group,self,,제이티저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),저축은행,lender_snapshot,1,1,2025-11-30,IOTA TF,조영비,seeded,,,,,,,,
v0110,SH000701,제이피어반디,제이피어반디,제이피어반디,group,self,,제이피어반디,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,2,1,2025-11-30,라이프리빙파트,강수원,seeded,,,,,,,,
v0110,SH000702,제주은행,제주은행,제주은행,group,self,,제주은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,3,3,2025-11-30,자산관리2파트4,이형철,seeded,,,,,,,,
v0110,SH000703,제주중앙신용협동조합,제주중앙신용협동조합,제주중앙신용협동조합,group,self,,제주중앙신용협동조합,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,IOTA TF,조영비,seeded,,,,,,,,
v0110,SH000704,제쿠먼인베스트먼트(유),제쿠먼인베스트먼트(유),제쿠먼인베스트먼트(유),group,self,,제쿠먼인베스트먼트(유),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,전략투자2파트,이주영,seeded,,,,,,,,
v0110,SH000705,젠스타메이트,젠스타메이트,젠스타메이트,group,self,,젠스타메이트,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,커머셜사업실,전무경,seeded,,,,,,,,
v0110,SH000706,조은저축은행,조은저축은행,조은저축은행,group,self,,조은저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),저축은행,lender_snapshot,1,1,2025-11-30,자산관리1파트2,이연정,seeded,,,,,,,,
v0110,SH000707,주민단,주민단,주민단,group,self,,주민단,,,,,,,group,public_authority,public_body,공공/행정기관,1,공공/행정기관,공공기관 일반,t5t_dashboard,1,1,2026-03-21,,,seeded,,,,,,,,
v0110,SH000708,주주대여,주주대여,주주대여,group,self,,주주대여,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),기타,lender_snapshot,1,1,2025-11-30,라이프리빙파트,강수원,seeded,,,,,,,,
v0110,SH000709,주택도시보증공사(주택도시기금),주택도시보증공사(주택도시기금),주택도시보증공사(주택도시기금),group,self,,주택도시보증공사(주택도시기금),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,연기금,beneficiary_snapshot,1,1,2025-11-30,"전략펀드운용1실,자산관리1파트2",이정연,seeded,,,,,,,,
v0110,SH000710,중국건설은행,중국건설은행,중국건설은행,group,self,,중국건설은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,3,3,2025-11-30,"전략펀드운용1실,자산관리1파트2",이정연,seeded,,,,,,,,
v0110,SH000711,중국농업은행,중국농업은행,중국농업은행,group,self,,중국농업은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,2,1,2025-11-30,개발관리실,최성현,seeded,,,,,,,,
v0110,SH000712,중국은행,중국은행,중국은행,group,self,,중국은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,1,1,2025-11-30,자산관리2파트4,임지영,seeded,,,,,,,,
v0110,SH000713,중소기업중앙회,중소기업중앙회,중소기업중앙회,group,self,,중소기업중앙회,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,조합,beneficiary_snapshot,5,4,2025-11-30,글로벌펀드운용2,오채은,seeded,,,,,,,,
v0110,SH000714,쥐피아이제십구차,쥐피아이제십구차,쥐피아이제십구차,group,self,,쥐피아이제십구차,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,SPC,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용1,이수현,seeded,,,,,,,,
v0110,SH000715,지아이비시스템제일차,지아이비시스템제일차,지아이비시스템제일차,group,self,,지아이비시스템제일차,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),유동화증권,lender_snapshot,1,1,2025-11-30,개발관리실,최성현,seeded,,,,,,,,
v0110,SH000716,지에프인베스트먼트,지에프인베스트먼트,지에프인베스트먼트,group,self,,지에프인베스트먼트,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,라이프리빙파트,김완혁,seeded,,,,,,,,
v0110,SH000717,지엠뉴욕(자금보충기관: 메리츠증권),지엠뉴욕(자금보충기관: 메리츠증권),지엠뉴욕(자금보충기관: 메리츠증권),group,self,,지엠뉴욕(자금보충기관: 메리츠증권),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,SPC,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용2,유진선,seeded,,,,,,,,
v0110,SH000718,지엠뉴욕제이차,지엠뉴욕제이차,지엠뉴욕제이차,group,self,,지엠뉴욕제이차,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,SPC,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용2,유진선,seeded,,,,,,,,
v0110,SH000719,지엠더원,지엠더원,지엠더원,group,self,,지엠더원,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,SPC,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용2,윤주성,seeded,,,,,,,,
v0110,SH000720,지티에이,지티에이,지티에이,group,self,,지티에이,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,사업,유미현,seeded,,,,,,,,
v0110,SH000721,진주저축은행,진주저축은행,진주저축은행,group,self,,진주저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),저축은행,lender_snapshot,4,3,2025-11-30,사업,손서형,seeded,,,,,,,,
v0110,SH000722,진흥기업,진흥기업,진흥기업,group,self,,진흥기업,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,사모리츠파트,남궁준,seeded,,,,,,,,
v0110,SH000723,차건축,차건축,차건축,group,self,,차건축,(주)차건축사사무소,설계사,https://www.notion.so/33d8ced43c4780b7b9aae70db930476c,화성 석포리 물류,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,설계사,counterparty_seed,1,1,,,,counterparty_seeded,,,,,,,,
v0110,SH000724,창조,창조,창조,group,self,,창조,(주)창조종합건축사사무소,설계사,https://www.notion.so/33d8ced43c4780a58c85dd48ebcfb1b0,백암빌딩(OPUS459); 서여의도 임대주택 개발사업; 부산육양국데이터센터,양준모; 홍창의,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,설계사,counterparty_seed,1,3,,,양준모; 홍창의,counterparty_seeded,,,,,,,,
v0110,SH000725,천호스테이션하우징(PFV),천호스테이션하우징(PFV),천호스테이션하우징(PFV),pfv,self,,천호스테이션하우징(PFV),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,사모리츠파트,남궁준,seeded,,,,,,,,
v0110,SH000726,축협(강진완도축산농업협동조합),축협(강진완도축산농업협동조합),축협(강진완도축산농업협동조합),group,self,,축협(강진완도축산농업협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,자산관리2파트4,임지영,seeded,,,,,,,,
v0110,SH000727,축협(상주축산업협동조합),축협(상주축산업협동조합),축협(상주축산업협동조합),group,self,,축협(상주축산업협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,자산관리2파트4,임지영,seeded,,,,,,,,
v0110,SH000728,축협(순천광양축산업협동조합),축협(순천광양축산업협동조합),축협(순천광양축산업협동조합),group,self,,축협(순천광양축산업협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,자산관리2파트4,임지영,seeded,,,,,,,,
v0110,SH000729,축협(장흥축산업협동조합),축협(장흥축산업협동조합),축협(장흥축산업협동조합),group,self,,축협(장흥축산업협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,자산관리2파트4,임지영,seeded,,,,,,,,
v0110,SH000730,축협(함양산청축산업협동조합),축협(함양산청축산업협동조합),축협(함양산청축산업협동조합),group,self,,축협(함양산청축산업협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,자산관리2파트4,임지영,seeded,,,,,,,,
v0110,SH000731,캠코,캠코,캠코,group,self,,캠코,,,,,,,organization,public_authority,public_body,공공/행정기관,1,공공/행정기관,공공기관 일반,t5t_dashboard,17,3,2026-04-17,,,seeded,,,,,,,,
v0110,SH000732,캡스톤일반사모부동산투자신탁35호(전문),캡스톤일반사모부동산투자신탁35호(전문),캡스톤일반사모부동산투자신탁35호(전문),35,self,,캡스톤일반사모부동산투자신탁35호(전문),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,CM그룹,신준범,seeded,,,,,,,,
v0110,SH000733,컨설팅,컨설팅,컨설팅,group,self,,컨설팅,,,,,,,organization,advisor_intermediary,advisor,주간사/자문,1,주간사/자문,자문 일반,t5t_dashboard,4,1,2026-04-13,,,seeded,,,,,,,,
v0110,SH000734,케이리츠투자운용,케이리츠투자운용,케이리츠투자운용,group,self,,케이리츠투자운용,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,2,2,2025-11-30,글로벌펀드운용2,윤주성,seeded,,,,,,,,
v0110,SH000735,케이비시그니쳐제일차유한회사,케이비시그니쳐제일차유한회사,케이비시그니쳐제일차유한회사,group,self,,케이비시그니쳐제일차유한회사,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),기타,lender_snapshot,1,1,2025-11-30,자산관리1파트1,김수현,seeded,,,,,,,,
v0110,SH000736,케이앤비개발,케이앤비개발,케이앤비개발,group,self,,케이앤비개발,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,사모리츠파트,이길수,seeded,,,,,,,,
v0110,SH000737,케이에이치엘제일차,케이에이치엘제일차,케이에이치엘제일차,group,self,,케이에이치엘제일차,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),유동화증권,lender_snapshot,1,1,2025-11-30,IOTA TF,한수정,seeded,,,,,,,,
v0110,SH000738,케이티에스테이트,케이티에스테이트,케이티에스테이트,group,self,,케이티에스테이트,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,6,5,2025-11-30,개발,임한솔,seeded,,,,,,,,
v0110,SH000739,켄달스퀘어자산운용,켄달스퀘어자산운용,켄달스퀘어자산운용,group,self,,켄달스퀘어자산운용,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,2,2,2025-11-30,글로벌펀드운용3,오지원,seeded,,,,,,,,
v0110,SH000740,코리아신탁,코리아신탁,코리아신탁,group,self,,코리아신탁,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,라이프리빙파트,강수원,seeded,,,,,,,,
v0110,SH000741,코리안리재보험,코리안리재보험,코리안리재보험,group,self,,코리안리재보험,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),보험사,lender_snapshot,2,2,2025-11-30,개발관리실,최성현,seeded,,,,,,,,
v0110,SH000742,코리안리재보험(주),코리안리재보험(주),코리안리재보험(주),group,self,,코리안리재보험(주),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,보험사,beneficiary_snapshot,4,3,2025-11-30,"281호TF,글로벌펀드운용1",김민건,seeded,,,,,,,,
v0110,SH000743,코어플랫폼1호(Blind),코어플랫폼1호(Blind),코어플랫폼1호(Blind),1_blind,self,,코어플랫폼1호(Blind),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,3,3,2025-11-30,자산관리3파트2,정승우,seeded,,,,,,,,
v0110,SH000744,쿠거인더주피에프브이(PFV),쿠거인더주피에프브이(PFV),쿠거인더주피에프브이(PFV),pfv,self,,쿠거인더주피에프브이(PFV),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,로지스틱스매니지먼트,오채은,seeded,,,,,,,,
v0110,SH000745,쿼드에스알피제일차,쿼드에스알피제일차,쿼드에스알피제일차,group,self,,쿼드에스알피제일차,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),유동화증권,lender_snapshot,1,1,2025-11-30,개발관리실,최성현,seeded,,,,,,,,
v0110,SH000746,키움저축은행,키움저축은행,키움저축은행,group,self,,키움저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),저축은행,lender_snapshot,5,5,2025-11-30,사업,정승우,seeded,,,,,,,,
v0110,SH000747,키움증권,키움증권,키움증권,group,self,,키움증권,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,증권사,beneficiary_snapshot,7,6,2025-11-30,글로벌펀드운용2,유진선,seeded,,,,,,,,
v0110,SH000748,키움캐피탈,키움캐피탈,키움캐피탈,group,self,,키움캐피탈,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),여전사,lender_snapshot,1,1,2025-11-30,사모리츠파트,이길수,seeded,,,,,,,,
v0110,SH000749,키움투자자산운용,키움투자자산운용,키움투자자산운용,group,self,,키움투자자산운용,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,1,1,2025-11-30,인프라전략1파트,금호연,seeded,,,,,,,,
v0110,SH000750,키웨스트자산운용,키웨스트자산운용,키웨스트자산운용,group,self,,키웨스트자산운용,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,1,1,2025-11-30,헤지펀드운용파트,김정훈,seeded,,,,,,,,
v0110,SH000751,태영건설,태영건설,태영건설,group,self,,태영건설,(주)태영건설,시공사,https://www.notion.so/33d8ced43c47805ca505f509f2150ea5,백암빌딩(OPUS459); 뉴욕제과(OPUS407); 마곡 원그로브; 상봉동 청년주택,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,운영/시공 파트너 | 펀드 수익자,시공사 | 일반기업,"beneficiary_snapshot,counterparty_seed",6,4,2025-11-30,투자솔루션그룹,신준범,counterparty_seeded,,,,,,,,
v0110,SH000752,태재홀딩스,태재홀딩스,태재홀딩스,group,self,,태재홀딩스,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,2,0,2025-11-30,헤지펀드운용파트,문석호,seeded,,,,,,,,
v0110,SH000753,투자자1,투자자1,투자자1,1,self,,투자자1,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트2,이연정,seeded,,,,,,,,
v0110,SH000754,판교엠버제일차,판교엠버제일차,판교엠버제일차,group,self,,판교엠버제일차,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000755,퍼시픽제33호전문사모부동산투자유한회사,퍼시픽제33호전문사모부동산투자유한회사,퍼시픽제33호전문사모부동산투자유한회사,33,self,,퍼시픽제33호전문사모부동산투자유한회사,,,,,,,organization,financing_partner,lender,금융기관(대주),2,금융기관(대주) | 펀드 수익자,기타 | 수익자 일반,"beneficiary_snapshot,lender_snapshot",6,1,2025-11-30,자산관리2파트2,이단비,seeded,,,,,,,,
v0110,SH000756,펜토건설,펜토건설,펜토건설,group,self,,펜토건설,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리3파트2,안정훈,seeded,,,,,,,,
v0110,SH000757,포스코A&C,포스코A&C,포스코A&C,a_c,self,,포스코A&C,(주)포스코에이앤씨건축사사무소,시공사,https://www.notion.so/33d8ced43c47807194faeea698f1d2a2,,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,0,,,,counterparty_seeded,,,,,,,,
v0110,SH000758,포스코이앤씨,포스코이앤씨,포스코이앤씨,group,self,,포스코이앤씨,(주)포스코이앤씨,시공사,https://www.notion.so/33d8ced43c4780c7aed1f6f993e84efa,오산세교 주상복합 개발사업; 서리풀 개발사업,임상훈; 우형석,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,2,,,임상훈; 우형석,counterparty_seeded,,,,,,,,
v0110,SH000759,푸른덴셜생명보험,푸른덴셜생명보험,푸른덴셜생명보험,group,self,,푸른덴셜생명보험,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,보험사,beneficiary_snapshot,2,2,2025-11-30,글로벌펀드운용3,석동주,seeded,,,,,,,,
v0110,SH000760,푸른인베스트먼트,푸른인베스트먼트,푸른인베스트먼트,group,self,,푸른인베스트먼트,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,금융투자업,beneficiary_snapshot,1,0,2025-11-30,헤지펀드운용파트,문석호,seeded,,,,,,,,
v0110,SH000761,푸른저축은행,푸른저축은행,푸른저축은행,group,self,,푸른저축은행,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,상호 저축은행 및 기타 저축기관,beneficiary_snapshot,9,4,2025-11-30,헤지펀드운용파트,이병윤,seeded,,,,,,,,
