entity_role_id,entity_id,canonical_name,stakeholder_group_code,stakeholder_group_name,stakeholder_type_code,stakeholder_type_name,stakeholder_subtype_code,stakeholder_subtype_name,source_system,source_role_label,source_records,project_count,latest_base_date,owner_department,owner_manager,raw_type_label,raw_class_label,t5t_type_name,confidence,status,notes
SH000270-R01,SH000270,농협(영덕농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000271-R01,SH000271,농협(예산중앙농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000272-R01,SH000272,농협(왕궁농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000273-R01,SH000273,농협(용성농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000274-R01,SH000274,농협(울릉농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000275-R01,SH000275,농협(월출산농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000276-R01,SH000276,농협(의령농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000277-R01,SH000277,농협(임실농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000278-R01,SH000278,농협(제주고산농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000279-R01,SH000279,농협(진도농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000280-R01,SH000280,농협(진주진양농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000281-R01,SH000281,농협(진해농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000282-R01,SH000282,농협(철원농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000283-R01,SH000283,농협(추풍령농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000284-R01,SH000284,농협(춘천강동농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000285-R01,SH000285,농협(하서농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000286-R01,SH000286,농협(하양농업협동조합 동부지점),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000287-R01,SH000287,농협(함덕농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000288-R01,SH000288,농협(함창농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000289-R01,SH000289,농협(합천농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000290-R01,SH000290,농협(합천새남부농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000291-R01,SH000291,농협(현서농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000292-R01,SH000292,농협(홍성낙농협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000293-R01,SH000293,농협(홍해농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000294-R01,SH000294,농협(화개악양농업협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,임지영,,상호금융,금융기관(대주),0.95,active,
SH000295-R01,SH000295,농협대주단,financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,2,2,2025-11-30,라이프리빙파트,김완혁,,상호금융,금융기관(대주),0.95,active,
SH000296-R01,SH000296,농협중앙회(농업협동조합중앙회),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,6,6,2025-11-30,"전략펀드운용1실,자산관리1파트1",이병관,,상호금융,금융기관(대주),0.95,active,
SH000297-R01,SH000297,뉴스타케이제일차,financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,기타,lender_snapshot,대주,1,1,2025-11-30,IOTA TF,조영비,,기타,금융기관(대주),0.95,active,
SH000298-R01,SH000298,뉴익스파트너스,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,2,2,2025-11-30,라이프리빙파트,심동민,,,기관투자자(LP),0.8,active,
SH000299-R01,SH000299,다안건설,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌펀드운용1,이수현,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000300-R01,SH000300,다올저축은행,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,상호 저축은행 및 기타 저축기관,beneficiary_snapshot,수익자,4,1,2025-11-30,라이프리빙파트,강수원,전문투자자,상호 저축은행 및 기타 저축기관,기관투자자(LP),0.95,active,
SH000300-R02,SH000300,다올저축은행,financing_partner,금융 파트너,lender,금융기관(대주),savings_bank,저축은행,lender_snapshot,대주,2,2,2025-11-30,사업,박세민,,저축은행,금융기관(대주),0.95,active,
SH000301-R01,SH000301,다이와,financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,대주 일반,t5t_dashboard,금융기관(대주),1,1,2026-04-13,,,금융기관(대주),,금융기관(대주),0.75,active,T5T 로그 키워드 기반 식별
SH000302-R01,SH000302,담배인삼공제회,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,mutual_aid_association,공제회,beneficiary_snapshot,수익자,3,3,2025-11-30,자산관리2파트2,이단비,전문투자자,공제회,기관투자자(LP),0.95,active,
SH000303-R01,SH000303,대교이앤씨,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,0,2025-11-30,헤지펀드운용파트,이병윤,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000304-R01,SH000304,대교홀딩스,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,0,2025-11-30,헤지펀드운용파트,이병윤,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000305-R01,SH000305,대구대건신용협동조합,financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,IOTA TF,조영비,,상호금융,금융기관(대주),0.95,active,
SH000306-R01,SH000306,대림,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,라이프리빙파트,심동민,,,기관투자자(LP),0.8,active,
SH000307-R01,SH000307,대승글로벌,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,라이프리빙파트,김완혁,,,기관투자자(LP),0.8,active,
SH000308-R01,SH000308,대신자산신탁,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,asset_manager,자산운용사,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리2파트4,임지영,전문투자자,자산운용사,기관투자자(LP),0.95,active,
SH000309-R01,SH000309,대신저축은행,financing_partner,금융 파트너,lender,금융기관(대주),savings_bank,저축은행,lender_snapshot,대주,5,5,2025-11-30,사업,유미현,,저축은행,금융기관(대주),0.95,active,
SH000310-R01,SH000310,대우건설,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,2,1,2025-11-30,자산관리3파트2,박동민,,,기관투자자(LP),0.8,active,
SH000310-R02,SH000310,대우건설,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,contractor,시공사,counterparty_seed,시공사,1,1,,,임상훈,시공사,,,0.98,active,https://www.notion.so/33d8ced43c47802bbe85d30876a8858f
SH000311-R01,SH000311,대한소방공제회,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,mutual_aid_association,공제회,beneficiary_snapshot,수익자,4,4,2025-11-30,글로벌펀드운용3,오지원,전문투자자,공제회,기관투자자(LP),0.95,active,
SH000312-R01,SH000312,대한지방행정공제회,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,mutual_aid_association,공제회,beneficiary_snapshot,수익자,11,9,2025-11-30,대체증권투자파트,신영찬,전문투자자,공제회,기관투자자(LP),0.95,active,
SH000313-R01,SH000313,대한토지신탁,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,라이프리빙파트,이종훈,,,기관투자자(LP),0.8,active,
SH000314-R01,SH000314,더시스템랩,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,designer,설계사,counterparty_seed,설계사,1,1,,,권순일,설계사,,,0.98,active,https://www.notion.so/33d8ced43c47800883feecd64f951906
SH000315-R01,SH000315,더케이저축은행,financing_partner,금융 파트너,lender,금융기관(대주),savings_bank,저축은행,lender_snapshot,대주,5,4,2025-11-30,투자솔루션그룹,이승철,,저축은행,금융기관(대주),0.95,active,
SH000315-R02,SH000315,더케이저축은행,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,상호 저축은행 및 기타 저축기관,beneficiary_snapshot,수익자,2,2,2025-11-30,글로벌펀드운용2,유진선,전문투자자,상호 저축은행 및 기타 저축기관,기관투자자(LP),0.95,active,
SH000316-R01,SH000316,데피니트파트너스,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,IOTA TF,한수정,,,기관투자자(LP),0.8,active,
SH000317-R01,SH000317,동부건설,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,contractor,시공사,counterparty_seed,시공사,1,0,,,,시공사,,,0.98,active,https://www.notion.so/33d8ced43c4780009cbcdc715bc1e52f
SH000318-R01,SH000318,동부산테마파크,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리2파트3,이우석,,,기관투자자(LP),0.8,active,
SH000319-R01,SH000319,동양생명,financing_partner,금융 파트너,lender,금융기관(대주),insurance_company,보험사,lender_snapshot,대주,2,2,2025-11-30,자산관리3파트1,문승현,,보험사,금융기관(대주),0.95,active,
SH000320-R01,SH000320,동원건설산업,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,contractor,시공사,counterparty_seed,시공사,1,1,,,,시공사,,,0.98,active,https://www.notion.so/33d8ced43c47805eb9c2f26ace402075
SH000321-R01,SH000321,동원제일저축은행,financing_partner,금융 파트너,lender,금융기관(대주),bank,은행,lender_snapshot,대주,1,1,2025-11-30,사업,손서형,,은행,금융기관(대주),0.95,active,
SH000322-R01,SH000322,동일건축,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,designer,설계사,counterparty_seed,설계사,1,1,,,,설계사,,,0.98,active,https://www.notion.so/33d8ced43c478026857ce2763271a430
SH000323-R01,SH000323,동일스위트,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,,일반기업,기관투자자(LP),0.95,active,
SH000323-R02,SH000323,동일스위트,financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,기타,lender_snapshot,대주,1,1,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,,기타,금융기관(대주),0.95,active,
SH000324-R01,SH000324,두가 CNC,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,designer,설계사,counterparty_seed,설계사,1,2,,,우형석,설계사,,,0.98,active,https://www.notion.so/33d8ced43c478049a33ac25e43ed9894
SH000325-R01,SH000325,디비에스은행,financing_partner,금융 파트너,lender,금융기관(대주),bank,은행,lender_snapshot,대주,1,1,2025-11-30,자산관리2파트4,김유리,,은행,금융기관(대주),0.95,active,
SH000326-R01,SH000326,디앤디플랫폼리츠,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,reits,리츠,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌펀드운용2,윤주성,전문투자자,상장공모리츠,기관투자자(LP),0.95,active,
SH000327-R01,SH000327,디앤에스씨,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리2파트3,김나현,,일반기업,기관투자자(LP),0.95,active,
