entity_key,entity_type,entity_id,display_title,display_subtitle,source_table,source_id,confidence,status,metadata_json
asset:ast_16a56a088f89,asset,ast_16a56a088f89,A112053001,A112053001 | 서울특별시 영등포구 영등포동1가 143-3 | verified,asset_master,ast_16a56a088f89,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""영등포역 오피스텔 개발사업""}"
asset:ast_16fa6fcbebcc,asset,ast_16fa6fcbebcc,A200007001,A200007001 | verified,asset_master,ast_16fa6fcbebcc,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Pantheon Viking Co-Invest LP, NMP V""}"
asset:ast_177a1b236451,asset,ast_177a1b236451,A112223014,A112223014 | 1041 Wake Towne Drive | verified,asset_master,ast_177a1b236451,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Courtyard Raleigh Midtown""}"
asset:ast_17859af0b93a,asset,ast_17859af0b93a,A300011001,A300011001 | verified,asset_master,ast_17859af0b93a,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""국내 상장 리츠, 리츠IPO""}"
asset:ast_179a3e793b6f,asset,ast_179a3e793b6f,A112401004,"A112401004 | Veneto, Vicenza, Italy | verified",asset_master,ast_179a3e793b6f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Tori Di Quartesolo""}"
asset:ast_17d191ea5a3f,asset,ast_17d191ea5a3f,AR00010001,"AR00010001 | 1255 Granville Payne Ave, Brooklyn, NY | verified",asset_master,ast_17d191ea5a3f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Spring Creek Towers""}"
asset:ast_17db161a53b5,asset,ast_17db161a53b5,A112082001,A112082001 | - | verified,asset_master,ast_17db161a53b5,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채""}"
asset:ast_181f610edf73,asset,ast_181f610edf73,A112584010,"A112584010 | 경상북도 예천군 풍양면 홍천리 356, 357, 390 | verified",asset_master,ast_181f610edf73,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""케이에이치테크단북1호""}"
asset:ast_18332a11a1f7,asset,ast_18332a11a1f7,A120044001,A120044001 | verified,asset_master,ast_18332a11a1f7,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스제542호부동산일반사모투자회사(제1종)""}"
asset:ast_19343fe25554,asset,ast_19343fe25554,A120047001,A120047001 | verified,asset_master,ast_19343fe25554,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스 코어에너지인프라 1호 수익증권""}"
asset:ast_199ba4e0626d,asset,ast_199ba4e0626d,A200034001,A200034001 | verified,asset_master,ast_199ba4e0626d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""MRP Buyer, LLC에 대한 선순위 대출""}"
asset:ast_19c7f152ec57,asset,ast_19c7f152ec57,ast_19c7f152ec57,대구광역시 군위군 소보면 도산리 1181-3 | auto_created,asset_master,ast_19c7f152ec57,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""투태모에너지3호""}"
asset:ast_19dc673946e8,asset,ast_19dc673946e8,A112763001,A112763001 | verified,asset_master,ast_19dc673946e8,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩""}"
asset:ast_19e5bba5f247,asset,ast_19e5bba5f247,A112025001,A112025001 | 경기도 성남시 분당구 수내동 6-3 | auto_created,asset_master,ast_19e5bba5f247,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""서영빌딩 (투자)""}"
asset:ast_1a20ea59c075,asset,ast_1a20ea59c075,A112450001,A112450001 | 서울 강남구 강남대로 330 | verified,asset_master,ast_1a20ea59c075,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""더강남832PFV의 지분증권 및 대출채권""}"
asset:ast_1a611af09927,asset,ast_1a611af09927,A112584015,"A112584015 | 충청남도 서천군 서면 원두리 산79-1, 80 | verified",asset_master,ast_1a611af09927,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""청수""}"
asset:ast_1a6da4237f05,asset,ast_1a6da4237f05,A200040001,A200040001 | verified,asset_master,ast_1a6da4237f05,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""ARDIAN ASF IX Infrastructure SWF""}"
asset:ast_1a7bbfa76876,asset,ast_1a7bbfa76876,A112324003,"A112324003 | Unit 4, Central Park, Central Avenue, Severn Beach, Bristol, UK | verified",asset_master,ast_1a7bbfa76876,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Bristol Logistics Amazon""}"
asset:ast_1a7e1fbe1ed6,asset,ast_1a7e1fbe1ed6,A112190001,"A112190001 | 경기도 남양주 다산진건지구상업3 5-1, 5-2블럭 | verified",asset_master,ast_1a7e1fbe1ed6,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""남양주 다산진건지구 오피스텔""}"
asset:ast_1a8c028a5e37,asset,ast_1a8c028a5e37,A112585001,A112585001 | verified,asset_master,ast_1a8c028a5e37,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""NY Brooklyn MF SpringCreek Tower""}"
asset:ast_1a8c0ab8b13b,asset,ast_1a8c0ab8b13b,A112237002,A112237002 | 서울시 중구 명동1가 59-5외 8필지 | verified,asset_master,ast_1a8c0ab8b13b,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""SK명동빌딩""}"
asset:ast_1aa61ea72a74,asset,ast_1aa61ea72a74,A112504004,A112504004 | 경상남도 합천군 대병면 성리 산 117 | verified,asset_master,ast_1aa61ea72a74,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""성리태양광발전소""}"
asset:ast_1b09ced3f5a7,asset,ast_1b09ced3f5a7,A112025004,A112025004 | 대구광역시 중구 동인동2가 50-3 | verified,asset_master,ast_1b09ced3f5a7,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""호수빌딩""}"
asset:ast_1b445b832a9b,asset,ast_1b445b832a9b,A112183001,"A112183001 | 65 Bay Street, Jersey City, NJ | verified",asset_master,ast_1b445b832a9b,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Jersey City 65 Bay Street B-Note Loan""}"
asset:ast_1ba78b46e989,asset,ast_1ba78b46e989,A300001001,A300001001 | verified,asset_master,ast_1ba78b46e989,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""채권""}"
asset:ast_1bf3c754cc2c,asset,ast_1bf3c754cc2c,A112718001,"A112718001 | 900 Wilshire Boulevard, Los Angeles, California | verified",asset_master,ast_1bf3c754cc2c,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""LA Wilshire Grand Center Senior Loan""}"
asset:ast_1c2b0c57e8b7,asset,ast_1c2b0c57e8b7,A112033001,A112033001 | 대구광역시 중구 문화동 11-1 | auto_created,asset_master,ast_1c2b0c57e8b7,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""대구시티센터 (투자)""}"
asset:ast_1c98656c9aa6,asset,ast_1c98656c9aa6,A20000601,A20000601 | auto_created,asset_master,ast_1c98656c9aa6,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Pantheon Viking Co-Invest LP""}"
asset:ast_1ce55ba1b6ee,asset,ast_1ce55ba1b6ee,A112041001,A112041001 | verified,asset_master,ast_1ce55ba1b6ee,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""CBRE IM European Logistics Partners Fund""}"
asset:ast_1daf77258172,asset,ast_1daf77258172,AP00017001,AP00017001 | 충남 천안시 서북구 성성동 366-3번지 일원 | verified,asset_master,ast_1daf77258172,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""천안성성7지구공동주택""}"
asset:ast_1db4b67ee880,asset,ast_1db4b67ee880,A300017001,A300017001 | verified,asset_master,ast_1db4b67ee880,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""공모주, 스팩""}"
asset:ast_1e2221e5e270,asset,ast_1e2221e5e270,A112584032,"A112584032 | 포천시 자작동 595, 596, 709-77 외 7개사 지붕 | verified",asset_master,ast_1e2221e5e270,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""솔라팩토리10호""}"
asset:ast_1e36ef9dd9b2,asset,ast_1e36ef9dd9b2,A112722001,A112722001 | verified,asset_master,ast_1e36ef9dd9b2,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""국내 상장 리츠, 상장 인프라펀드, 채권형 펀드""}"
asset:ast_1e6db3434a24,asset,ast_1e6db3434a24,A120062001,A120062001 | 서울시 송파구 거여동 573-1 일원 | verified,asset_master,ast_1e6db3434a24,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""위례Senior Living 개발사업""}"
asset:ast_1eb3221796bb,asset,ast_1eb3221796bb,AR00008003,AR00008003 | 서울시 마포구 서교동 460-25 일원 | verified,asset_master,ast_1eb3221796bb,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스333호(홍대 코리빙 복합시설)""}"
asset:ast_1f096e28a63c,asset,ast_1f096e28a63c,AP00012001,AP00012001 | 경기도 오산시 오산세교2지구 M1BL | verified,asset_master,ast_1f096e28a63c,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""오산세교2지구 M-1BL 주상복합""}"
asset:ast_1f446ce9025d,asset,ast_1f446ce9025d,A112018003,A112018003 | 경상북도 포항시 북구 죽도동 50-1 | auto_created,asset_master,ast_1f446ce9025d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""홈플러스죽도점 (투자)""}"
asset:ast_1f6899d52522,asset,ast_1f6899d52522,AP00022001,AP00022001 | 서울특별시 종로구 효제동 21-3번지 일원 | verified,asset_master,ast_1f6899d52522,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""효제동 주거용 오피스텔""}"
asset:ast_1f7b90e8b01b,asset,ast_1f7b90e8b01b,A112504021,A112504021 | 전라남도 고흥군 도화면 봉룡리 산221-1 | verified,asset_master,ast_1f7b90e8b01b,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""옥스포드""}"
asset:ast_1f99948b6e40,asset,ast_1f99948b6e40,A200044001,"A200044001 | 133 Route 3, Dededo, County, Guam 96912 | verified",asset_master,ast_1f99948b6e40,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""괌 소재 종합병원(GRMC)에 대한 선순위""}"
asset:ast_1fa2fdab17e6,asset,ast_1fa2fdab17e6,ast_1fa2fdab17e6,강원특별자치도 화천군 사내면 용담리 602 | auto_created,asset_master,ast_1fa2fdab17e6,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""지티씨솔라13호""}"
asset:ast_1fd14a31b02a,asset,ast_1fd14a31b02a,A112223008,A112223008 | 3929 NW 79th Avenue | verified,asset_master,ast_1fd14a31b02a,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Courtyard Miami Airport West Doral""}"
asset:ast_20262366f9d0,asset,ast_20262366f9d0,A112540001,"A112540001 | 1100 15th Street, NW Washington, D.C. | verified",asset_master,ast_20262366f9d0,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Washington D.C. Office Midtown Center""}"
asset:ast_204fd0903755,asset,ast_204fd0903755,A300012001,A300012001 | verified,asset_master,ast_204fd0903755,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""국내 상장 리츠, 신주인수권증서, 공모주""}"
asset:ast_2050b844c69c,asset,ast_2050b844c69c,ast_2050b844c69c,강원특별자치도 영월군 상동읍 구래리 194-9 | auto_created,asset_master,ast_2050b844c69c,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""김송하""}"
asset:ast_20f01c104a7a,asset,ast_20f01c104a7a,A112071001,A112071001 | 서울특별시 종로구 종로2가 6 | verified,asset_master,ast_20f01c104a7a,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""종로타워""}"
asset:ast_211d00ab23dd,asset,ast_211d00ab23dd,A112504023,A112504023 | 전라남도 고흥군 도화면 봉룡리 산221-1 | verified,asset_master,ast_211d00ab23dd,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""해바라기""}"
asset:ast_211db1826682,asset,ast_211db1826682,A112504020,A112504020 | 강원도 평창군 평창읍 고길리 86-1 | verified,asset_master,ast_211db1826682,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""평화와번영""}"
asset:ast_2135120fef32,asset,ast_2135120fef32,AP00025001,AP00025001 | 충청남도 공주시 웅진동 | verified,asset_master,ast_2135120fef32,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""공주시 웅진동 공동주택""}"
asset:ast_21ccb7c9f7bd,asset,ast_21ccb7c9f7bd,A112017001,A112017001 | 서울특별시 구로구 구로동 188-25 | verified,asset_master,ast_21ccb7c9f7bd,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""G밸리비즈플라자""}"
asset:ast_222407c92192,asset,ast_222407c92192,A112504005,A112504005 | 남양동 330-3 | auto_created,asset_master,ast_222407c92192,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스일반사모투자신탁392호(태양광)""}"
asset:ast_222f559296b4,asset,ast_222f559296b4,ast_222f559296b4,전라북도 남원시 보절면 사촌리 산18-3 | auto_created,asset_master,ast_222f559296b4,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""은하수솔라""}"
asset:ast_223406583df1,asset,ast_223406583df1,A190009001,A190009001 | 서울시 서초구 양재동 202외 3 필지 | verified,asset_master,ast_223406583df1,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""The-K호텔서울 부지 재개발사업""}"
asset:ast_2235d1489ae1,asset,ast_2235d1489ae1,A112720001,"A112720001 | 경기도 부천시 오정구 삼정동 366-1, 366-10 토지 및 건물 전체 *366-1번지 일부 | verified",asset_master,ast_2235d1489ae1,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부천카스퀘어""}"
asset:ast_223bae23bf93,asset,ast_223bae23bf93,A112081002,A112081002 | 경기도 안양시 동안구 호계동 1039-3 | auto_created,asset_master,ast_223bae23bf93,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""뉴코아아울렛(평촌)""}"
asset:ast_225077ef8c95,asset,ast_225077ef8c95,A112164001,"A112164001 | 3708 Las Vegas Blvd, Las Vegas, NV 89109 | verified",asset_master,ast_225077ef8c95,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Las Vegas Cosmopolitan Hotel Mezzanine C Loan""}"
asset:ast_22796a68985d,asset,ast_22796a68985d,A300037001,A300037001 | verified,asset_master,ast_22796a68985d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""채권, 메자닌, 국내 주식, ETF, 상장 리츠, 공모주, 이벤트 드리븐""}"
asset:ast_22f2b5989936,asset,ast_22f2b5989936,A112408001,A112408001 | verified,asset_master,ast_22f2b5989936,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Nuveen Real Estate U.S. Cities Multifamily Fund""}"
asset:ast_22ffb98ad420,asset,ast_22ffb98ad420,A300061001,A300061001 | verified,asset_master,ast_22ffb98ad420,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""해외 주식, 채권, 공모주, 스팩, ETF, 선물, 단기금융상품""}"
asset:ast_230b908af3f7,asset,ast_230b908af3f7,A112046001,"A112046001 | 59 avenue Vladimir Ilitch Lénine, ARCEUIL | verified",asset_master,ast_230b908af3f7,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""프랑스 Orange Telecome 오피스""}"
asset:ast_2382027b08d5,asset,ast_2382027b08d5,A112504015,A112504015 | 양양군 현남면 정자리 | verified,asset_master,ast_2382027b08d5,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""비취정보기술""}"
asset:ast_2397942b2f4e,asset,ast_2397942b2f4e,A112293001,A112293001 | 광주광역시 남구 월산동 258번지 일 | verified,asset_master,ast_2397942b2f4e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권""}"
asset:ast_23c79539e93e,asset,ast_23c79539e93e,A112118001,A112118001 | 서울특별시 용산구 한강로2가 191 | verified,asset_master,ast_23c79539e93e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""LS용산타워""}"
asset:ast_23cef84d6f3d,asset,ast_23cef84d6f3d,A200039001,A200039001 | verified,asset_master,ast_23cef84d6f3d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""InfraViaEuropean Infrastructure Fund VI""}"
asset:ast_24463e868506,asset,ast_24463e868506,AP00008001,AP00008001 | 경기도 부천시 소사본동 134 | verified,asset_master,ast_24463e868506,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부천소사 공동주택""}"
asset:ast_24f9e46b72d9,asset,ast_24f9e46b72d9,AR00001001,"AR00001001 | 서울 성동구 용답동 231,231-1번지 | verified",asset_master,ast_24f9e46b72d9,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""용답동 청년주택 개발사업""}"
asset:ast_25028177c0ce,asset,ast_25028177c0ce,A112154002,A112154002 | 서울특별시 광진구 화양동116-2 외 5필지 | verified,asset_master,ast_25028177c0ce,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""화양동 도시형생활주택""}"
asset:ast_251d0a3de508,asset,ast_251d0a3de508,A112194001,A112194001 | 경기도 고양시 덕양구 화정동 1148-6 | verified,asset_master,ast_251d0a3de508,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""고양시 화정동 아이씨티일산""}"
asset:ast_253ab07291de,asset,ast_253ab07291de,ast_253ab07291de,경기도 용인시 처인구 백암면 767-13 | auto_created,asset_master,ast_253ab07291de,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""에이블로지스물류센터""}"
asset:ast_2544de51ae5f,asset,ast_2544de51ae5f,A112466025,A112466025 | 경북 영천시 신기동 산 14외 | verified,asset_master,ast_2544de51ae5f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""디앤피영천신기""}"
