asset_id,asset_code,canonical_name,proposed_physical_asset_name,proposed_non_physical_label,linked_fund_short_names,asset_type,asset_kind,review_status,has_address,has_pnu,cleanup_action,cleanup_reason
ast_c7f4cc2c568d,A112387001,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF 대출채권,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,,,주거,physical_asset,verified,Y,Y,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_7530c5363c92,A112527001,동산물류센터,동산물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_58653579359f,A120085001,경산 쿠팡물류센터,경산 쿠팡물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_c0ac2f0648ba,A112047001,남악신도시 복합쇼핑몰,남악신도시 복합쇼핑몰,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_d024a0fadf65,A112708001,캐나다 물류중개업체 인수 관련 국내 SPC 대출채권,캐나다 물류중개업체 인수 관련 국내 SPC 대출채권,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_024953888c95,A200030001,판교 테크원타워,판교 테크원타워,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_726cfaffb03f,A120018001,신영문봉PFV의 대출채권 및 지분증권,신영문봉PFV의,,랜드플랫폼1-2호,데이터센터,physical_asset,verified,Y,Y,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_6b047e815c5e,A112309001,해운대구 재송동 한진 CY부지 공동주택 등 개발사업 선순위 BrLoan 담보대출,해운대구 재송동 한진 CY부지 공동주택 등 개발사업 선순위 BrLoan,,293호,주거,physical_asset,verified,Y,Y,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_64855a473d9f,A112445001,맹그로브 신촌,맹그로브 신촌,,"리빙플랫폼 1호, 리빙개발1-1호",오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_782f84536edf,A112466023,에이스쏠라,에이스쏠라,,377호,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_3165eca06342,A112504026,해담은삼척1호,해담은삼척1호,,392호,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_119638464007,A112584003,진이엔지,진이엔지,,435호,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_5ffda8a73763,A112584007,지우태양광,지우태양광,,435호,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_f11894da692a,A112052001,우덕빌딩,우덕빌딩,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_25028177c0ce,A112154002,화양동 도시형생활주택,화양동 도시형생활주택,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_7cfadd3adb65,A112350001,타임워크명동,타임워크명동,,"스트래티직 1호, 스트래티직1-2호, 스트래티직1-2-3호",오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_4e9c841b327e,A112185001,와이플러스빌딩,와이플러스빌딩,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_3394bcf0a0cd,A112252002,"부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업","부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업",,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_7b6a0d5ee212,A112001002,2001아울렛(안양),2001아울렛(안양),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_7b6983c76267,A112226001,켄싱턴 제주호텔 부동산담보신탁 1종 수익권,켄싱턴 제주호텔 부동산담보신탁 1종 수익권,,,호텔,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_fdb1842a936b,A112056001,롯데마트(포항),롯데마트(포항),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_e58f637f20d9,A112086001,신도림핀포인트,신도림핀포인트,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_8cec1143f42b,A120106001,이지스 130호(모) 제1-1종 수익증권,이지스 130호(모) 제1-1종 수익증권,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_fcf7c1ac3c6e,A112584035,알이엔네트웍스,알이엔네트웍스,,435호,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_8964bf5b27c4,A112081001,NC백화점(야탑),NC백화점(야탑),,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_13b334c7bf6b,A190001001,은평 시니어리빙 복합시설 개발,은평 시니어리빙 복합시설 개발,,"517-1호, 517호",오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_9b0de0a4a118,AP00026001,성수동2가오피스,성수동2가오피스,,"P성수티에스, P성수티에스2차",오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_c4b09711952f,A112496004,Lakeville Amazon Warehouse,Lakeville Amazon Warehouse,,"380-1호, 380-2호",물류센터,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_b7500e646006,A112496005,Kansas city Amazon Warehouse,Kansas city Amazon Warehouse,,"380-1호, 380-2호",물류센터,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_5fedae1c0415,A112373001,송도 센토피아더샵 공동주택 및 근린생활시설 개발사업 PF Refinancing 대출채권,송도 센토피아더샵 공동주택 및 근린생활시설 개발사업 PF Refinancing,,,주거,physical_asset,verified,Y,Y,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_bb50a5baa03a,A112500002,평택아디다스물류센터,평택아디다스물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_859c72f41f43,A112501001,Clarion Lion Properties Fund,,펀드지분 · 376호,376호,오피스복합,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_79c9f274cd28,A112500003,안성 홈플러스 중부허브 물류센터,안성 홈플러스 중부허브 물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_5827261360b4,A112499001,선릉위워크타워,선릉위워크타워,,"인컴앤그로스2-1호, 인컴앤그로스 2호",오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_0eebe3722ecd,A112012001,동일타워 (투자),동일타워 (투자),,16호,오피스,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_282ed30bb789,A112018002,홈플러스진주점 (투자),홈플러스진주점 (투자),,19호,리테일,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_aaf7f9cbe8b3,A112148001,판교 알파돔시티 비즈니스호텔,판교 알파돔시티 비즈니스호텔,,,호텔,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_05637427d30e,A112245001,도지물류센터,도지물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b6574cf0dc13,A112252002,"부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업","부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업",,239호,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_55e5920ab1cd,A112666002,당산 지식산업센터 개발사업 PF대출,당산 지식산업센터 개발사업 PF대출,,부동산론 1호,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_03afde6453fc,A112025002,탑빌딩,탑빌딩,,"22호, 비즈성장1-3호",오피스,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_e28d1ea3fa3e,AR00006001,분당Hostway IDC,분당Hostway IDC,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_d4da0b74e017,AP00035001,해운대중동공동주택,해운대중동공동주택,,P해운대센트럴,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a8d37cc1f751,A112680001,펨코제17호기업구조조정부동산투자회사의 주식,펨코제17호기업구조조정부동산투자회사의 주식,,,오피스복합,physical_asset,verified,Y,Y,review_financial_name_with_physical_evidence,"physical evidence exists, but name contains loan/security terms"
ast_90c2fcf7c1e0,A120101001,용산전자상가 특별계획구역8 B/L (이지스용산PF재구조화1호 2종 수익증권),용산전자상가 특별계획구역8 B/L (이지스용산PF재구조화1호 2종 수익증권),,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_03f61e21a973,A112606001,여주 본두리 물류센터,여주 본두리 물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a5a50c01a582,A112149001,부평 더샵센트럴시티 공공지원민간임대주택,부평 더샵센트럴시티 공공지원민간임대주택,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_35c0d3505765,A112527001,동산물류센터,동산물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_ca7e42523746,A112504008,시온솔라,시온솔라,,392호,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_162787785646,A112521001,Brookfield Super-Core Infrastructure Partners,Brookfield Super-Core Infrastructure Partners,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_578a66328a1e,A112535001,판교아이스퀘어E동,판교아이스퀘어E동,,"407호, 408호, 408호(A종), 408호(B종)",오피스복합,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_4ffe4ac306f2,A112710003,이지스 멀티인컴 일반사모투자신탁 제1호(운용),이지스 멀티인컴 일반사모투자신탁 제1호(운용),,멀티인컴1호,,physical_asset,auto_created,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_7773542720e0,A112003002,"NH농협생명빌딩 동관(구, 임광빌딩 신관)","NH농협생명빌딩 동관(구, 임광빌딩 신관)",,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_586b7ab8eae7,A112666001,웨스트게이트타워 선순위 담보대출,웨스트게이트타워 선순위,,부동산론 1호,오피스,physical_asset,verified,Y,Y,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_f78917a3690c,A11273901,Apollo European Principal Finance Fund IV,,펀드지분 · 487호,487호,오피스복합,physical_asset,auto_created,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_c4abd15d239e,A120101001,용산전자상가 특별계획구역8 B/L (이지스용산PF재구조화1호 2종 수익증권),용산전자상가 특별계획구역8 B/L (이지스용산PF재구조화1호 2종 수익증권),,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a0c153e36050,A112025001,서영빌딩,서영빌딩,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_c930b43436c8,A112213001,인천 가좌동 오피스텔 선순위 PF대출채권,인천 가좌동 오피스텔 선순위 PF대출채권,,,주거,physical_asset,verified,Y,Y,review_financial_name_with_physical_evidence,"physical evidence exists, but name contains loan/security terms"
ast_afdaf8446aaa,A112294001,수원 이비스 앰배서더 수원 호텔 후순위 담보대출,수원 이비스 앰배서더 수원 호텔 후순위,,,호텔,physical_asset,verified,Y,Y,strip_instrument_terms,"physical evidence exists, but name contains loan/security terms"
ast_740742dbd00f,A112414001,일산CLC,일산CLC,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_e1569e444936,A112703001,안성홈플러스물류센터,안성홈플러스물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_bc6a604e91d6,A112085001,평촌G스퀘어,평촌G스퀘어,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_43a233492c49,AP00011001,신라모노그램 강릉 복합숙박시설,신라모노그램 강릉 복합숙박시설,,,호텔,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
