relationship_status,asset_name,fund_name,project_name,asset_address,fund_asset_name,asset_kind,asset_type,fund_status,project_status,missing_parts,asset_id,fund_id,project_id,fund_short_name,fund_sector,project_type,fund_relation_type,project_relation_type,fund_exposure_role,fund_directness,fund_relation_confidence,project_relation_confidence,fund_lookup_status,project_lookup_status,project_lookup_source,fund_relation_source_table,fund_relation_source_id,project_relation_source_table,project_relation_source_id,asset_review_status,asset_source_confidence
missing_one_or_more_names,소망,이지스일반사모투자신탁435호(태양광),,"충청남도 서천군 서면 원두리 산79-1, 80","다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_dd8a51e02785,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58424,,,verified,0.94
missing_one_or_more_names,삼산태양광발전소,이지스일반사모투자신탁377호,,경상남도 고성군 삼산면 장치리 산103-16,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",physical_asset,,운용,,project_name,ast_de2b4769c13a,112466,,377호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58272,,,verified,0.94
missing_one_or_more_names,"메자닌, 이벤트 드리븐, 공모주, ETF, 채권",,,,,physical_asset,,,,fund_name; project_name,ast_de42c797815f,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"채권, 레포, 공모주",,,,,physical_asset,,,,fund_name; project_name,ast_de6ef6887dbb,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"채권, 국내 주식, ETF, 공모주, 스팩",,,,,physical_asset,,,,fund_name; project_name,ast_de9d530fc253,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Toronto The One Super-senior Loan (Receivership Funding),,,"One Bloor St. West, Toronto, Ontario",,physical_asset,오피스복합,,,fund_name; project_name,ast_dea48a44c033,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,제이피에너지,이지스일반사모투자신탁377호,,경상북도 안동시 임동면 중평리 산 13-11,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",physical_asset,,운용,,project_name,ast_df3703ad7418,112466,,377호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58291,,,verified,0.94
missing_one_or_more_names,분당Hostway IDC,,,분당구 장미로 36,,physical_asset,,,,fund_name; project_name,ast_df61856e9446,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"공모주, 스팩",,,,,physical_asset,,,,fund_name; project_name,ast_df9311763a69,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,에스지,이지스일반사모투자신탁435호(태양광),,경기도 연천군 중면 합수리 122,"다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_dfe3a3dedda0,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58418,,,verified,0.94
missing_one_or_more_names,안녕인사동,,,서울특별시 종로구 관훈동 155-2 외 4필지,,physical_asset,오피스복합,,,fund_name; project_name,ast_e10a51769654,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,세원이앤씨(주)의 담보부 신주인수권부 사채,,,,,physical_asset,,,,fund_name; project_name,ast_e123d535adec,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"금융기관 등이 보유하는 담보부 부실 대출재권, 기타 부실징후자산 및 기업관련 대출 채권 등(블라인드)",,,,,physical_asset,,,,fund_name; project_name,ast_e13b8d7b93b9,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,안성홈플러스물류센터,,,경기도 안성시 원곡면 칠곡리 941번지,,physical_asset,물류센터,,,fund_name; project_name,ast_e1569e444936,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"메자닌, 공모주, 이벤트 드리븐, 스팩, ETF",,,,,physical_asset,,,,fund_name; project_name,ast_e16f5dce563a,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,ISF모1-3호(타임테라스동탄),,,,,physical_asset,리테일,,,fund_name; project_name,ast_e1d9cebad545,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,분당Hostway IDC,,,분당구 장미로 36,,physical_asset,,,,fund_name; project_name,ast_e28d1ea3fa3e,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Courtyard Nashville Brentwood,,,103 East Park Drive,,physical_asset,호텔,,,fund_name; project_name,ast_e2bbe7ecc53c,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Courtyard Fremont,,,47000 Lakeview Boulevard,,physical_asset,호텔,,,fund_name; project_name,ast_e2de71b1eff9,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,괌 웨스틴 호텔,,,"105 Gun Beach Road, Tumon, Guam 96913 U.S.A",,physical_asset,호텔,,,fund_name; project_name,ast_e342ebe1ccdf,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"상장리츠 발행 채권, 국내 주식, 공모주, 스팩, ETF",,,,,physical_asset,,,,fund_name; project_name,ast_e3855badc0c0,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,업스퀘어,,,울산광역시 남구 삼산동 1569-1,,physical_asset,오피스복합,,,fund_name; project_name,ast_e43315f52192,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,을지로부림빌딩,,,서울특별시 중구 을지로1가 71-9번지,,physical_asset,오피스,,,fund_name; project_name,ast_e4475dc34369,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,디앤피입암리1호,,,"경상북도 의성군 옥산면 입암리 28, 29번지",,physical_asset,,,,fund_name; project_name,ast_e47259b95cda,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,상봉 청년주택 개발,,,중랑구 상봉동 109-28 외,,physical_asset,주거,,,fund_name; project_name,ast_e4e8c1b51392,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐",,,,,physical_asset,,,,fund_name; project_name,ast_e4f79a3917ba,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Courtyard Charlotte Arrowood,,,800 West Arrowood Road,,physical_asset,호텔,,,fund_name; project_name,ast_e534a7538cd4,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"국내 주식, 채권, ETF, 공모주, 스팩",,,,,physical_asset,,,,fund_name; project_name,ast_e564a0a4bfde,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,성수동2가 268-2 업무시설 개발사업 브릿지대출,,,,,physical_asset,오피스,,,fund_name; project_name,ast_e57ce277323d,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,신도림핀포인트,,,서울특별시 구로구 신도림동 337,,physical_asset,오피스,,,fund_name; project_name,ast_e58f637f20d9,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,LA Wilshire Grand Center Senior Loan,,,"900 Wilshire Boulevard, Los Angeles, California",,physical_asset,오피스복합,,,fund_name; project_name,ast_e6354f73d483,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,판교 테크원타워,,,경기도 성남시 분당구 백현동 534,,physical_asset,오피스,,,fund_name; project_name,ast_e658d751f1bd,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Pantheon PGSF VII,,,,,physical_asset,오피스복합,,,fund_name; project_name,ast_e78bd37a55e6,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,역삼AP타워,,,서울시 강남구 테헤란로 218,,physical_asset,오피스,,,fund_name; project_name,ast_e7e65d3bc117,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,London Canon Bridge House Senior Loan,,,,,physical_asset,주거,,,fund_name; project_name,ast_e8488224f793,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,이태원동 133-17 외 2필지,,,서울특별시 용산구,,physical_asset,리테일,,,fund_name; project_name,ast_e88ca660b36b,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,환성3호태양광발전소,이지스일반사모투자신탁377호,,충청남도 서산시 지곡면 환성리 777-90,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",physical_asset,,운용,,project_name,ast_e93b7e7a9f50,112466,,377호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58262,,,verified,0.94
missing_one_or_more_names,두산빌딩,,,서울시 강남구 언주로 726(논현동),,physical_asset,오피스,,,fund_name; project_name,ast_e99c7779c9b8,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Courtyard by Marriott,,,1151 W. Walnut Hill Lane,,physical_asset,호텔,,,fund_name; project_name,ast_ea5059c477b7,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"ARDIAN Infrastructure Fund VI S.C.S., SICAV-RAIF",,,,,physical_asset,,,,fund_name; project_name,ast_ea7abbe04f2a,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"채권, 자산유동화 증권, 어음, 레포",,,,,physical_asset,,,,fund_name; project_name,ast_ea7cfe2c034c,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,OPUS407,,,서울특별시 서초구 서초동 1318-1,,physical_asset,오피스복합,,,fund_name; project_name,ast_ea8e897db9a1,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐, CP, 레포",,,,,physical_asset,,,,fund_name; project_name,ast_ea90d1d50c7d,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Carugate,이지스글로벌일반사모부동산투자신탁335호,,"Lombardy, Milano, Italy","San Mauro Torinese, Carugate, Verona, Tori Di Quartesolo, Campegine, Camplogalliano, Bologna Interporto",physical_asset,물류센터,청산,,project_name,ast_ead5386059f5,112401,,335호,물류,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58218,,,verified,0.94
missing_one_or_more_names,투태모에너지3호,이지스일반사모투자신탁392호(태양광),,경상북도 군위군 소보면 도산리 산 89-5,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",physical_asset,,운용,,project_name,ast_eadb0a414753,112504,,392호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58341,,,verified,0.94
missing_one_or_more_names,맹그로브 신설,,,서울특별시 동대문구 신설동 98-24,,physical_asset,호텔,,,fund_name; project_name,ast_eb73897d66c4,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,에스이피브,이지스일반사모투자신탁435호(태양광),,"경기 연천군 중면 합수리 661, 662, 663","다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_eb9fef2fb0a9,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58439,,,verified,0.94
