merge_action,risk_level,merge_reason,target_tables,asset_id,current_asset_name,db_asset_master_name,accepted_asset_name,asset_name_action,asset_semantics_hint,adoption_source,recommended_db_action,safe_to_update_existing_asset_master,linked_fund_ids,source_fund_code,source_fund_name,source_seq,source_asset_category,source_investment_asset_type,proposed_address,db_address_text,address_compare,proposed_pnu,db_pnu,pnu_compare,proposed_longitude,db_longitude,longitude_compare,proposed_latitude,db_latitude,latitude_compare,has_proposed_location,has_current_asset_master_location,has_current_ledger_for_asset,has_current_ledger_for_proposed_pnu,has_any_ledger_for_proposed_pnu,needs_asset_master_location_update,needs_building_ledger_fetch_by_pnu,fund_assets_id,fund_assets_pnu,fund_assets_address,fund_assets_longitude,fund_assets_latitude,fund_assets_has_building_ledger_metadata
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리10호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),32,특별자산,특별자산,경기도 포천시 자작동 595,충청북도 충주시 대소원면 완오리 1165,different,4165010300105950000,4313033530111650000,different,127.164579436744,127.837297354945,different,37.8722221551578,36.9983951162712,different,True,True,True,False,False,True,True,58442,,경기도 포천시 자작동 595,127.16457033371,37.8722224727945,False
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),씨에스에너텍,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),33,특별자산,특별자산,경상북도 경산시 진량읍 신상리 1186-7,충청북도 충주시 대소원면 완오리 1165,different,4729025321111860007,4313033530111650000,different,128.832009344151,127.837297354945,different,35.876536295234,36.9983951162712,different,True,True,True,False,True,True,True,58443,4729025321111860007,진량읍 신상리 1186-7,128.831477243,35.876417663,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),알이씨에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),34,특별자산,특별자산,경기도 가평군 설악면 천안리 21-2,충청북도 충주시 대소원면 완오리 1165,different,4182031034100210002,4313033530111650000,different,127.492471395353,127.837297354945,different,37.6309866871406,36.9983951162712,different,True,True,True,False,False,True,True,58444,,경기도 가평군 설악면 천안리 21-2,127.492471137095,37.6309870272374,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),알이엔네트웍스,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),35,특별자산,특별자산,경기도 가평군 설악면 천안리 14-1,충청북도 충주시 대소원면 완오리 1165,different,4182031034100140001,4313033530111650000,different,127.489940253948,127.837297354945,different,37.6322875136165,36.9983951162712,different,True,True,True,False,False,True,True,58445,,경기도 가평군 설악면 천안리 14-1,127.489939995916,37.6322878535948,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),어량리,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),36,특별자산,특별자산,전라북도 익산시 망성면 어량리 1743-14,충청북도 충주시 대소원면 완오리 1165,different,4514038024117430014,4313033530111650000,different,127.03057297657,127.837297354945,different,36.0915082310654,36.9983951162712,different,True,True,True,False,False,True,True,58446,,"전라북도 익산시 밍상면 어량리 1743-14, 906-47, 906-46, 1743-13",,,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),비케이솔라,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),37,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,충청북도 충주시 대소원면 완오리 1165,different,4375033026103590001,4313033530111650000,different,127.400320673083,127.837297354945,different,36.7903360743981,36.9983951162712,different,True,True,True,False,False,True,True,58447,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),와이알에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),38,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,충청북도 충주시 대소원면 완오리 1165,different,4375033026103590001,4313033530111650000,different,127.400320673083,127.837297354945,different,36.7903360743981,36.9983951162712,different,True,True,True,False,False,True,True,58448,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),유현그린,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),39,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,충청북도 충주시 대소원면 완오리 1165,different,4375033026103590001,4313033530111650000,different,127.400320673083,127.837297354945,different,36.7903360743981,36.9983951162712,different,True,True,True,False,False,True,True,58449,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨그린북,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),40,특별자산,특별자산,충청남도 논산시 은진면 용산리 296,충청북도 충주시 대소원면 완오리 1165,different,4423041025102960000,4313033530111650000,different,127.120390614737,127.837297354945,different,36.1581873321686,36.9983951162712,different,True,True,True,False,False,True,True,58450,,충청남도 논산시 은진면 용산리 296,127.12039037846,36.1581878121978,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),디앤피상주,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),41,특별자산,특별자산,경상북도 상주시 화동면 어산리 524-1,충청북도 충주시 대소원면 완오리 1165,different,4725040024105240001,4313033530111650000,different,128.003694356758,127.837297354945,different,36.3956116798158,36.9983951162712,different,True,True,True,False,False,True,True,58451,,경상북도 상주시 화동면 어산리 524-1,128.003694326089,36.3956121690495,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),적화솔라,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),42,특별자산,특별자산,충청남도 부여군 장암면 지토리 산26,충청북도 충주시 대소원면 완오리 1165,different,4476042028200260000,4313033530111650000,different,126.921282091648,127.837297354945,different,36.2120166507773,36.9983951162712,different,True,True,True,False,False,True,True,58452,,충청남도 부여군 장암면 지토리 산 26,126.921282150808,36.2120171634691,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라시너지햇빛1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),43,특별자산,특별자산,충청남도 보령시 천북면 신죽리 645-11,충청북도 충주시 대소원면 완오리 1165,different,4418033028106450011,4313033530111650000,different,126.578829214012,127.837297354945,different,36.4866376268523,36.9983951162712,different,True,True,True,False,False,True,True,58453,,충청남도 보령시 천북면 신죽리 645-11,126.578829306093,36.486638116384,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이인메가태양광,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),44,특별자산,특별자산,충청남도 공주시 이인면 오룡리 산2-32,충청북도 충주시 대소원면 완오리 1165,different,4415031023200020032,4313033530111650000,different,127.074308261653,127.837297354945,different,36.4145419540869,36.9983951162712,different,True,True,True,False,False,True,True,58454,,충청남도 공주시 이인면 오룡리 산 2-32,127.074308309811,36.4145424469331,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리22호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),45,특별자산,특별자산,경상북도 김천시 어모면 남산리 2033,충청북도 충주시 대소원면 완오리 1165,different,4715036023120330000,4313033530111650000,different,128.131889016506,127.837297354945,different,36.1612622229727,36.9983951162712,different,True,True,True,False,False,True,True,58455,,경북 김천시 어모면 남신리 213번지,,,False
link_existing_underlying_asset_same_asset_pnu,review,candidate pnu already exists for same asset_id; create/link relationship only after review,"asset_fund_links, fund_assets",ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리19호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),46,대출채권,특별자산,충청북도 충주시 대소원면 완오리 1165,충청북도 충주시 대소원면 완오리 1165,same,4313033530111650000,4313033530111650000,same,127.837297367833,127.837297354945,same,36.9983946807878,36.9983951162712,same,True,True,True,True,True,False,False,58456,4313033530111650000,충청북도 충주시 대소원면 완오리 1165,127.837297354945,36.9983951162712,True
