entity_type,entity_id,token_type,search_text,search_key,display_text,related_asset_id,related_fund_id,related_project_id,result_behavior,source
project_context,112330,project_or_business_label,덕평CJ물류센터,덕평cj물류센터,덕평CJ물류센터,ast_0264aa763175,112329,112330,open_context_drawer,funds.project_mission_name
asset,ast_0264aa763175,asset_name,덕평CJ물류센터 (투자),덕평cj물류센터,덕평CJ물류센터 (투자),ast_0264aa763175,112330,112328,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112330,fund_name,이지스전문투자형사모부동산투자신탁286호(2종),이지스전문투자형사모부동산투자신탁286호,이지스전문투자형사모부동산투자신탁286호(2종),ast_0264aa763175,112330,112328,open_fund_drawer,funds.fund_name
fund,112330,fund_short_name,286호(2종),286호,이지스전문투자형사모부동산투자신탁286호(2종),ast_0264aa763175,112330,112328,open_fund_drawer,funds.short_name
project_context,112328,project_or_business_label,덕평CJ물류센터,덕평cj물류센터,덕평CJ물류센터,ast_0264aa763175,112330,112328,open_context_drawer,funds.project_mission_name
address,ast_0264aa763175,address_region,경기도,경기도,덕평CJ물류센터 (투자) · 경기도 이천시 호법면 매곡리 118-2,ast_0264aa763175,112330,112328,open_asset_drawer,asset_address.region_token
address,ast_0264aa763175,address_region,이천시,이천시,덕평CJ물류센터 (투자) · 경기도 이천시 호법면 매곡리 118-2,ast_0264aa763175,112330,112328,open_asset_drawer,asset_address.region_token
address,ast_0264aa763175,address_region,호법면,호법면,덕평CJ물류센터 (투자) · 경기도 이천시 호법면 매곡리 118-2,ast_0264aa763175,112330,112328,open_asset_drawer,asset_address.region_token
address,ast_0264aa763175,address_region,매곡리,매곡리,덕평CJ물류센터 (투자) · 경기도 이천시 호법면 매곡리 118-2,ast_0264aa763175,112330,112328,open_asset_drawer,asset_address.region_token
address,ast_0264aa763175,address_region,경기도 이천시,경기도이천시,덕평CJ물류센터 (투자) · 경기도 이천시 호법면 매곡리 118-2,ast_0264aa763175,112330,112328,open_asset_drawer,asset_address.region_token
project_context,112329,project_or_business_label,덕평CJ물류센터,덕평cj물류센터,덕평CJ물류센터,ast_0264aa763175,112330,112329,open_context_drawer,funds.project_mission_name
project_context,112330,project_or_business_label,덕평CJ물류센터,덕평cj물류센터,덕평CJ물류센터,ast_0264aa763175,112330,112330,open_context_drawer,funds.project_mission_name
asset,ast_02870a4cfd6e,asset_name,시그니쳐타워,시그니쳐타워,시그니쳐타워,ast_02870a4cfd6e,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_02870a4cfd6e:,project_or_business_label,시그니쳐타워,시그니쳐타워,시그니쳐타워,ast_02870a4cfd6e,,,open_context_drawer,derived.available_name
address,ast_02870a4cfd6e,address_region,서울특별시,서울특별시,시그니쳐타워 · 서울특별시 중구 수표동 99,ast_02870a4cfd6e,,,open_asset_drawer,asset_address.region_token
address,ast_02870a4cfd6e,address_region,중구,중구,시그니쳐타워 · 서울특별시 중구 수표동 99,ast_02870a4cfd6e,,,open_asset_drawer,asset_address.region_token
address,ast_02870a4cfd6e,address_region,수표동,수표동,시그니쳐타워 · 서울특별시 중구 수표동 99,ast_02870a4cfd6e,,,open_asset_drawer,asset_address.region_token
address,ast_02870a4cfd6e,address_region,99,99,시그니쳐타워 · 서울특별시 중구 수표동 99,ast_02870a4cfd6e,,,open_asset_drawer,asset_address.region_token
address,ast_02870a4cfd6e,address_region,서울특별시 중구,서울특별시중구,시그니쳐타워 · 서울특별시 중구 수표동 99,ast_02870a4cfd6e,,,open_asset_drawer,asset_address.region_token
asset,ast_02e499cf476b,asset_name,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울서초구반포동641번지일원개발사업장브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,120060,fund_name,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제11호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_fund_drawer,funds.fund_name
fund,120060,fund_short_name,반포1-1호,반포11호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,project_or_business_label,반포 스페셜시츄에이션,반포스페셜시츄에이션,반포 스페셜시츄에이션,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_project_drawer,actual_projects.project_name
address,ast_02e499cf476b,address_region,서울,서울,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
address,ast_02e499cf476b,address_region,서초구,서초구,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
address,ast_02e499cf476b,address_region,반포동,반포동,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
address,ast_02e499cf476b,address_region,64-1번지,641번지,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
address,ast_02e499cf476b,address_region,서울 서초구,서울서초구,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-81eb-b5a0-c02b7f306052,project_or_business_label,반포 스페셜시츄에이션,반포스페셜시츄에이션,반포 스페셜시츄에이션,ast_02e499cf476b,120060,project_notion_3268ced4-3c47-81eb-b5a0-c02b7f306052,open_project_drawer,actual_projects.project_name
project_context,120060,project_or_business_label,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울서초구반포동641번지일원개발사업장브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,ast_02e499cf476b,120060,120060,open_context_drawer,funds.project_mission_name
project_context,120059,project_or_business_label,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울서초구반포동641번지일원개발사업장브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,ast_02e499cf476b,120060,120059,open_context_drawer,funds.project_mission_name
asset,ast_02e499cf476b,asset_name,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울서초구반포동641번지일원개발사업장브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,120059,fund_name,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_fund_drawer,funds.fund_name
fund,120059,fund_short_name,반포1호,반포1호,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,project_or_business_label,반포 스페셜시츄에이션,반포스페셜시츄에이션,반포 스페셜시츄에이션,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_project_drawer,actual_projects.project_name
address,ast_02e499cf476b,address_region,서울,서울,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
address,ast_02e499cf476b,address_region,서초구,서초구,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
address,ast_02e499cf476b,address_region,반포동,반포동,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
address,ast_02e499cf476b,address_region,64-1번지,641번지,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
address,ast_02e499cf476b,address_region,서울 서초구,서울서초구,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 · 서울 서초구 반포동 64-1번지 일원,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-81eb-b5a0-c02b7f306052,project_or_business_label,반포 스페셜시츄에이션,반포스페셜시츄에이션,반포 스페셜시츄에이션,ast_02e499cf476b,120059,project_notion_3268ced4-3c47-81eb-b5a0-c02b7f306052,open_project_drawer,actual_projects.project_name
project_context,120060,project_or_business_label,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울서초구반포동641번지일원개발사업장브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,ast_02e499cf476b,120059,120060,open_context_drawer,funds.project_mission_name
project_context,120059,project_or_business_label,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울서초구반포동641번지일원개발사업장브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,ast_02e499cf476b,120059,120059,open_context_drawer,funds.project_mission_name
asset,ast_02f2fb35a743,asset_name,Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III,pantheonvikingcoinvestlpnmpvpgsfviipsdiii,Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III,ast_02f2fb35a743,200006,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,200006,fund_name,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,ast_02f2fb35a743,200006,,open_fund_drawer,funds.fund_name
fund,200006,fund_short_name,세컨더리1호,세컨더리1호,이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,ast_02f2fb35a743,200006,,open_fund_drawer,funds.short_name
project_context,ast_02f2fb35a743:200006,project_or_business_label,Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III / 이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,pantheonvikingcoinvestlpnmpvpgsfviipsdiii이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III / 이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,ast_02f2fb35a743,200006,,open_context_drawer,derived.asset_fund_pair
asset,ast_03afde6453fc,asset_name,탑빌딩,탑빌딩,탑빌딩,ast_03afde6453fc,112597,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112597,fund_name,이지스비즈성장공간플랫폼일반사모부동산투자신탁제1-3호,이지스비즈성장공간플랫폼일반사모부동산투자신탁제13호,이지스비즈성장공간플랫폼일반사모부동산투자신탁제1-3호,ast_03afde6453fc,112597,,open_fund_drawer,funds.fund_name
