fund_id,short_name,fund_name,vehicle_type,holding_type,fund_form,multi_class_type,aum_inclusion_flag,status,aggregate_asset_names,aggregate_beneficiary_names,aggregate_lender_names,source_row_number,row_hash
112295,266호,이지스미국일반사모부동산투자신탁266호,Fund,일반펀드,일반펀드,일반,Y,청산,New York 564 6th Avenue Mezzanine Loan,"메리츠캐피탈, 메리츠화재, 지엠뉴욕",,295,3d233410136f23a7e9be2b772219842790db9f1545df15f329090862a78c63c1
112296,268호,이지스전문투자형사모투자신탁268호,Fund,일반펀드,일반펀드,일반,Y,청산,광교 아이파크 주상복합 내 판매시설 선순위 담보 대출채권,기타(공모),,296,54052d690c0bedb90a6b4de87a184c08fc9a1e723e3c1eebca73aebbbb6b40f7
112297,277호,이지스전문투자형사모투자신탁277호,Fund,일반펀드,일반펀드,일반,Y,청산,하남미사 지식산업센터,,,297,c025d5f19c54a7e629b79c89fe76d00ae8c7b073a4cd6c2240ec903d7d639be6
112298,280호,이지스부동산투자신탁280호,Fund,일반펀드,일반펀드,일반,Y,청산,잠실새내 오피스텔 신축사업,,,298,75fa2c69f3f4287c3908dd47a607d38f7d78485ea4310eb198cef5bd6e1a3b70
112299,아레나스4호,이지스아레나스전문투자형사모부동산투자신탁4호,Fund,일반펀드,일반펀드,일반,Y,운용,"스카이박스1, 스카이박스2",Blackstone,"삼성생명, 신한은행",299,9033bc2b00c844f2c714cb64b01e75c10f735548376fedf79e78b3476605ac52
112300,254호,이지스글로벌전문투자형사모부동산투자신탁254호,Fund,일반펀드,일반펀드,일반,Y,청산,"Ku'damm 12, 13-15",,,300,0617a1e3d9584dc27e2ad413a6a5ed3964709de1eb6a99ea95b472a4495e5a24
112301,282호,이지스전문투자형사모투자신탁282호,Fund,일반펀드,일반펀드,일반,Y,청산,이천 한익스프레스 물류센터 개발사업,,,301,9dff1ef882bb8ea8d029d16f7458b7d19d0aafd9e38ac4f6c9cbc893066b301b
112302,284호,이지스전문투자형사모투자신탁284호,Fund,,해당없음,,N,미설정,,,,302,939995c98508d184bc10a07e62ed3329a827654ea2d6775233a6173861c9afb0
112303,274호,이지스글로벌일반사모부동산투자신탁274호(재간접형),Fund,일반펀드,일반펀드,일반,Y,운용,GLP Japan Develoment Partners III,한국교직원공제회,,303,f310f0bae6e07877cf0003e0f4db3a6198f058f8d55e1ae68897cf3300614f45
112304,262호,이지스글로벌전문투자형사모부동산투자신탁262호,Fund,일반펀드,일반펀드,일반,Y,청산,Frankfurt St.Martine Tower Mezzanine Loan,,,304,56f22a879baf4f2d6d6937225ff6b16382b860bc975c2dc1df17c1b939d10fcb
112305,279호,이지스일반사모부동산투자신탁279호,Fund,일반펀드,일반펀드,일반,Y,운용,금강타워3,"맥서브, 펜토건설",우리은행,305,185987257f7fd56e998217e349d676baa0f32ff9455397580224cc5cb9585c7b
112306,285호,이지스전문투자형사모투자신탁285호,Fund,일반펀드,일반펀드,일반,Y,청산,부산 온천동 복합시설 신축사업,,,306,48b5f02ff3333e0401ea87efbf43fddd4a888d42a35a1af7482ecd8ec8fe27c2
112307,NPL2호,이지스NPL일반사모부동산투자신탁제2호,Fund,일반펀드,일반펀드,일반,Y,청산,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,"농업협동조합중앙회, 농협생명보험, 농협손해보험, 산림조합중앙회, 삼성생명보험, 이지스자산운용, 케이디비생명보험, 한화손해보험, 현대커머셜","이지스NPL전문투자형사모부동산투자신탁제2-1호, 이지스NPL전문투자형사모부동산투자신탁제2-2호, 현대커머셜",307,8f8c7230318c16897d092fb7c0dfb7e973e043d709aee70d46880ae993815f99
112308,292호,이지스미국일반사모부동산투자신탁292호,Fund,일반펀드,일반펀드,일반,Y,청산,New York 564 6th Avenue Senior Loan,"메리츠화재, 지엠뉴욕, 지엠뉴욕제이차",,308,7d231b77b002c4ced8dbd67a06dd53996712ce9bd9abd37fc6b7279e6f68fa52
112309,293호,이지스전문투자형사모투자신탁293호,Fund,일반펀드,일반펀드,일반,Y,청산,해운대구 재송동 한진 CY부지 공동주택 등 개발사업 선순위 BrLoan 담보대출,,,309,9950503b8e4826060a83ae4b2868a39d2e494f3309e59af8d28446601959015f
112310,294호,이지스일반사모부동산투자신탁294호,Fund,일반펀드,일반펀드,일반,Y,운용,제주올레리조트,한국지방재정공제회,,310,8a8fae6bda7357ebf04db843ca9514b07cdeb22c65eaa293f29692e81c75d3a7
112311,287호,이지스리테일부동산투자신탁287호,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,목동 트라팰리스 스퀘어,"국민은행, 한화투자증권","SBI저축은행, 국민은행, 삼성생명, 유안타저축은행",311,101a9883d599160dbb22b557e280c9f04881a63aaadd8796273fcff0b37d18bc
112312,287호(A),이지스리테일부동산투자신탁287호 Class A,Fund,자펀드,클래스펀드,클래스,Y,청산,,,,312,7109d4a639e60d7c383752ab893bb9aa9c419737803b569742c2b13267b6355b
112313,287호(C-I),이지스리테일부동산투자신탁287호 Class C-I,Fund,자펀드,클래스펀드,클래스,Y,청산,,,,313,0811ae744cd478dd825a6d9ed325d19cab83437450665d679f8bab8c8b4e1c65
112314,290호,이지스전문투자형사모부동산투자신탁290호(운용),Fund,모펀드,멀티클래스(운용),클래스,Y,청산,돈의문3구역 게이트타워,,,314,f4c703bc1205a5b863de6cbbdc97d2ba16cc3b5b5b622966a5101cc2b3309523
112315,290호(A),이지스전문투자형사모부동산투자신탁290호(Class A),Fund,자펀드,클래스펀드,클래스,N,청산,,,,315,acf75867de51fbfe001b55e58faae68040e4db2b1f203cd9ed338449e2bded3b
112316,290호(C),이지스전문투자형사모부동산투자신탁290호(Class C),Fund,자펀드,클래스펀드,클래스,N,청산,,,,316,a2ee0a88077465ede7a019c2c6187d811cfa440439c2421b3d90fb1eabc2f6b2
112317,287호(C-P),이지스리테일부동산투자신탁287호 Class C-P,Fund,자펀드,클래스펀드,클래스,Y,청산,,,,317,7dbd837ec464ca01d5424995311059aefa02ac8f492e94d4074029f1d186949f
112318,NPL2-1호,이지스NPL전문투자형사모부동산투자신탁제2-1호,Fund,일반펀드,일반펀드,일반,N,청산,부실채권을 기초자산으로 하는 SPC의 사채,,,318,d526dbde9ec0348f1dd9f592241a099ac04c4eb9b8ccbfc5b4416cb784a32722
112319,255호,이지스리테일전문투자형사모부동산투자신탁255호,Fund,,해당없음,,N,미설정,,,,319,77668701f49a7b893d2f31171a9fb97896c5928dff2cd6d74799a7b08d2260a8
112320,아레나스 1호(자),이지스아레나스케이엘아이피1사모부동산자투자회사,Fund,자펀드,자펀드,일반,Y,운용,"아레나스영종, 아레나스안성",,,320,c76410fcfaa5af51b2996072d0bed789e7a4abeebaf174350acf2c91ca1a02d1
112321,297호,이지스전문투자형사모부동산투자신탁297호,Fund,일반펀드,일반펀드,일반,Y,청산,세운5구역PFV,"개인투자자, 더블에스파트너즈, 리수, 미래봄, 바르나위제일차, 알파뷰파트너스, 에스페이스, 후아나제일차",,321,53a942d720347155e9164d0ad5c2ed2afe9a431cf73b1533e534cd004dd3065b
112322,291호,이지스일반사모부동산투자신탁제291호,Fund,일반펀드,일반펀드,일반,Y,청산,피겨앤그라운드,"개인투자자, 다온디자인건설, 대상홀딩스, 에셀유한회사, 에스와이앤컴퍼니, 이지스자산운용, 제이드파트너스","MG새마을금고, 엔에이치저축은행, 한국투자저축은행",322,c3c9e676e76d3aa388597a692042ea6b3b2ece208d351a12cd45fad47c26967d
112323,아레나스1-1호(모),이지스아레나스케이엘아이피1의1사모부동산모투자회사,Fund,모펀드,모펀드,일반,Y,운용,아레나스영종,,,323,5947e124af8e43fcb1d65f7caec54ecca6dea99c07fd807481e70945bf62f295
112324,281-1호,이지스글로벌일반사모부동산투자신탁281-1호,Fund,일반펀드,일반펀드,일반,Y,운용,"Paris Logistics Amazon , Bristol Logistics Amazon , Barcelona Logistics Amazon","개인(강민구), 개인(김도현), 한국투자증권",,324,78e7daf818b8df9b97674cff59efc61708d2ddf60706235c597045ae68ca001d
112325,281호,이지스글로벌공모부동산투자신탁281호(파생형),Fund,모펀드,멀티클래스(운용),클래스,Y,운용,"Paris Logistics Amazon , Barcelona Logistics Amazon , Bristol Logistics Amazon",개인(공모),,325,bab7cd8bc37d98cdf8613a33b4b212a6ec20bbe7d1b632b12d6204a76fded86b
112326,281호( A),이지스글로벌공모부동산투자신탁281호(파생형) (Class A),Fund,자펀드,클래스펀드,클래스,Y,운용,Paris Logistics Amazon,,,326,487cea8448493ed601fc4467884ae4dbe73298cf2aef356b6897eefaaa531cee
112327,281호(C-I),이지스글로벌공모부동산투자신탁281호(파생형) (Class C-I),Fund,자펀드,클래스펀드,클래스,N,청산,,,,327,2991ab7476c2e9db2b4b3eca9f1e725cd8726792aaaabca449446500c1060542
112328,286호,이지스전문투자형사모부동산투자신탁286호(운용),Fund,모펀드,수익차등(운용),수익차등,Y,청산,덕평CJ물류센터,"1종 수익증권, 2종 수익증권","랜드로드제일차, 신한은행, 아이엠뱅크",328,2169d617a3d0d4026d9fc450ad4d445686f799d13dd79662fa85b2b513426586
112329,286호(1종),이지스전문투자형사모부동산투자신탁286호(1종),Fund,자펀드,수익차등(수익권),수익차등,N,청산,덕평CJ물류센터,,,329,6ed7b5563c61b5c795c4727a976618588e10731988ddd9fa4712a4241d7ddfac
112330,286호(2종),이지스전문투자형사모부동산투자신탁286호(2종),Fund,자펀드,수익차등(수익권),수익차등,N,청산,덕평CJ물류센터,,,330,15e07d7f82e71c03a66e7b7b11d5af838141465ac6782d2ae2833cc834d116a8
112331,243-1호(1종),이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(1종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,Poland Logistics Zalando,,,331,d38bb844b1a9ca7a4016e47e324b617372fa6017b7e5ce7ec66d531e8a9f3922
112332,243-1호(2종),이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(2종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,Poland Logistics Zalando,,,332,d4ad9738514d261aecf835cf4faa6595db281d570e586efe515e2ab59c5de3d0
112333,288호,이지스미국일반사모부동산투자신탁288호,Fund,일반펀드,일반펀드,일반,Y,운용,Dallas Office One AT&T Plaza,"케이디비생명보험, 하나증권, 하나캐피탈",,333,c428dc4ea563ea8a78c475430d611ab73ffc8bb685b0327e5f22cd9255c745d5
112334,시그니처리츠,이지스글로벌시그니처리츠전문투자형사모부동산투자신탁,Fund,모펀드,멀티클래스(운용),클래스,Y,청산,글로벌 리츠,개인투자자 포함,,334,5bebbe61902f8b0389fab310c0bfd00d69f741ed143866857491f84002419361
112335,시그니처리츠(A),이지스글로벌시그니처리츠전문투자형사모부동산투자신탁Class A,Fund,자펀드,클래스펀드,클래스,Y,청산,글로벌 리츠,,,335,8437775d8a6e40efff8d066afdb50d941c54dd59a90cf2a253b28bebf66d5201
112336,시그니처리츠(C),이지스글로벌시그니처리츠전문투자형사모부동산투자신탁 Class C,Fund,,해당없음,,N,미설정,,,,336,7db2cf64c2c096a8927e1ff3e73db2e1c5890176a300016ebaef043febb45501
112337,시그니처리츠(C-I),이지스글로벌시그니처리츠전문투자형사모부동산투자신탁 Class C-I,Fund,,해당없음,,N,미설정,,,,337,e4bec47ab00e8151ee717c3a50d2914ff644fc94aa70bf6e72b1e49cdbf0a6f4
112338,300호,이지스글로벌일반사모부동산투자신탁300호(운용),Fund,모펀드,수익차등(운용),수익차등,Y,운용,Odawara Logistics Amazon FC I,"교보생명보험, 디앤디플랫폼리츠, 신한캐피탈, 아산나눔재단, 엔에이치투자증권, 하나캐피탈",,338,47fec7aca34d95108e8a22e566b83edc9a518fc89f316b9b8ac865a295f8e537
112339,300호(1종),이지스글로벌일반사모부동산투자신탁300호 (1종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,Odawara Logistics Amazon FC I,,,339,6ca79219ce194e83b56a1ff8481c7bcbea4769bd436dd0e4958d99f730c96e5d
112340,300호(2종),이지스글로벌일반사모부동산투자신탁300호 (2종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,Odawara Logistics Amazon FC I,,,340,c031b791dec2c044b44300ddf5090c82cb4c81144a2ccfa83626962c05eb860e
112341,312호,이지스전문투자형사모부동산투자신탁312호,Fund,일반펀드,일반펀드,일반,Y,운용,에스비씨PFV(P00005),,,341,ee27f95c88ee231877e7b81e112428d6d0e3e1fb67c5a3da598e57864a0b3caa
112342,309호,이지스전문투자형사모부동산투자신탁309호,Fund,일반펀드,일반펀드,일반,Y,청산,평택 고덕 업무12-2-3BL PF 선순위 대출채권,,,342,0d3d0c55c394eac07ce78bc0d6cddaeed2280d711683877db9c3db3e74e89be9
112343,304호,이지스글로벌전문투자형사모부동산투자신탁304호,Fund,일반펀드,일반펀드,일반,Y,청산,독일 프랑크푸르트 소재 개발사업부지,,,343,a30e508e2bcfc88394049a35b28b727024602648622a592b44b6818311966aab
112344,302호,이지스코어리테일부동산투자신탁302호(운용),Fund,모펀드,멀티클래스(운용),클래스,Y,청산,"홈플러스 인천인하점, 홈플러스 대전문화점, 홈플러스 전주완산점",,,344,2b1daa39ecdca84c2ef44065f1c720f886be32c83facfe14954d600e2f2c4ea6
112345,302호(A),이지스코어리테일부동산투자신탁302호(Class A),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,345,d9fe59542c5c74833ba0aa4d4b88a2ee96450c265d7373e707d23b6907ed2241
112346,302호(C-I),이지스코어리테일부동산투자신탁302호(Class C-I),Fund,자펀드,클래스펀드,클래스,Y,청산,,,,346,9ff13d5edbf5367a256e97c720a82917cd4526254b7b4b97fc8dbb70750e8345
112347,260호,이지스글로벌일반사모부동산투자신탁260호(재간접형),Fund,일반펀드,일반펀드,일반,Y,운용,"Townsend Europe Logistics Venture II Korea Feeder, Venlo, Kuhn Portfolio, Nabuurs Portfolio",농업협동조합중앙회,,347,5762bbbe59a4b0228fa80a423a9468dbe390b95e1b50017ea2e538aeab603d8d
112348,302호(C-P),이지스코어리테일부동산투자신탁302호(Class C-P),Fund,,해당없음,,N,미설정,,,,348,4b7e0513883bc015eb75f6e30ac9a96e9521b7c0ab9ac2f9b80c0f4695286214
112349,이지스밸류플러스,㈜이지스밸류플러스위탁관리부동산투자회사,Fund,모펀드,해당없음,일반,Y,미설정,,,,349,615558999b534d7308f39efd0c7cd0e9c577c3c4149a89e4287f3af5950000ef
112350,스트래티직1-2호,이지스스트래티직일반사모부동산모투자신탁제1-2호,Fund,모펀드,모펀드,일반,Y,운용,타임워크명동,"이지스스트래티직일반사모부동산자투자신탁제1-2-3호, 이지스스트래티직일반사모부동산자투자신탁제1호(Blind)",DB손해보험(본계정),350,c1ae77a6c331364bd76cf45131746f93793740351f812e29b47aaa133329f9e8
112351,스트래티직1-2-3호,이지스스트래티직일반사모부동산자투자신탁제1-2-3호,Fund,자펀드,자펀드,일반,Y,운용,타임워크명동,"DB손해보험, 과학기술인공제회, 대한지방행정공제회",,351,a895e1070e83a79e2652ef5be20f677f3c0f14a1399eaa3a5a135d66f0c4186c
112352,317호,이지스전문투자형사모부동산투자신탁317호(운용),Fund,모펀드,수익차등(운용),수익차등,Y,청산,,,,352,768fe1a30dac8fe750f095d2cb9f98ea6579f73fbc1c06fcedc14b500de245ea
112353,317호(1종),이지스전문투자형사모부동산투자신탁317호(1종),Fund,자펀드,수익차등(수익권),수익차등,Y,청산,,,,353,3d75cbeff149ef2c340cd624ca0fc8c26fc2273a0abb0c63a571bf80bbc83176
112354,317호(2종),이지스전문투자형사모부동산투자신탁317호(2종),Fund,자펀드,수익차등(수익권),수익차등,Y,청산,,,,354,ec5617388b1d629400537f3e7f6bc6c2615678e3dbd993f94dc9ef87b14138b7
112355,301호,이지스글로벌일반사모부동산투자신탁301호,Fund,일반펀드,일반펀드,일반,Y,운용,Toronto The One Senior Loan (Term Facility),"메리츠증권, 메리츠캐피탈, 메리츠화재",,355,56bb516fe3ee94d6c5bdfac748f554cea7c3412c9b0751b9115b6fcd66fdb673
112356,311호,이지스글로벌전문투자형사모부동산투자신탁311호,Fund,일반펀드,일반펀드,일반,Y,청산,Essen TA2 Mezzanine Loan,,,356,58e890b5eff1a92872a7cba345c50d1add2fd0b5d794c1ac290fb1bcce79bbf9
112357,310호,이지스글로벌공모부동산투자신탁310호(파생형),Fund,,해당없음,,N,미설정,,,,357,f7f5d533224e51dfa47dcb5d24e241480a71a2fbdf91807f7cd94702f38b9166
112358,310호(A),이지스글로벌공모부동산투자신탁310호(파생형) (Class A),Fund,,해당없음,,N,미설정,,,,358,bb5f2ef55196859f63c7239587274c552e3e96fb9f6b5ec82b8b9880eac79283
112359,310호(C-I),이지스글로벌공모부동산투자신탁310호(파생형) (Class C-I),Fund,,해당없음,,N,미설정,,,,359,445812a53262ff929196e44252aedb6fafbf15891c7866514ed087cecc46f11b
112360,310호(C-P),이지스글로벌공모부동산투자신탁310호(파생형) (Class C-P),Fund,,해당없음,,N,미설정,,,,360,958f3013e3d413b08aa234e4a17e15d3da24ea7969cd9d358e0eb5d1f34649a8
112361,295호,이지스글로벌일반사모부동산투자신탁295호,Fund,일반펀드,일반펀드,일반,Y,운용,Tokyo Office Harumi Island Triton Square Tower W,"에스비아이저축은행, 엔에이치투자증권, 켄달스퀘어자산운용, 한국투자증권, 현대해상화재보험",,361,933f9ce251a79683981d01e2281902974b7f05a8a225b917240016f0cdf85bbb
